id,name,ra,dec,distance,mag,absmag,spectrum
2145,,18.02511192,21.59568814,144.300144300144,4.26,-1.5363338,G
2146,,18.02921931,1.30510936,81.2347684809098,4.42,-0.12870973,A
2147,,18.03973602,20.83364838,315.457413249211,5.25,-2.2447038,B
2148,,18.04752718,-24.28242475,338.983050847458,5.37,-2.28089,F
2149,,18.05136409,-8.18025785,52.0291363163372,4.77,1.188767,F
2150,,18.08367292,-29.5800762,636.942675159236,4.66,-4.360502,G
2151,,18.09089245,2.50243928,5.08595259892178,4.03,5.4981384,K
2152,,18.09681239,-30.42365007,29.4637595757219,2.98,0.63355917,K
2153,,18.10053019,22.21889206,188.679245283019,4.96,-1.4186207,M
2154,,18.11052188,-50.09145462,310.55900621118,3.65,-3.8107207,B
2155,,18.11385681,-43.42496169,43.8788942518649,4.92,1.7087216,A
2156,,18.11711321,30.56186809,15.6543519098309,5.05,4.0768247,F
2157,,18.12176509,8.73379361,72.9394602479942,4.64,0.32518727,G
2158,,18.12250574,9.56365345,25.3807106598985,3.71,1.6874812,A
2159,,18.12464955,43.46203247,111.358574610245,5.0,-0.23361832,G
2160,,18.12570854,28.76247025,106.496272630458,3.84,-1.296672,B
2161,,18.13397424,36.40171633,63.8569604086845,5.49,1.4639587,K
2162,,18.13471194,-28.45701627,106.609808102345,4.55,-0.5889858,K
2163,,18.14299745,-63.66804844,42.4628450106157,4.33,1.1899545,A
2164,,18.14597017,20.81457203,467.289719626168,4.37,-3.977931,B
2165,,18.1480162,20.04528382,98.4251968503937,5.1,0.13446854,A
2166,,18.17396096,-62.00276787,17.7556818181818,5.47,4.2233133,G
2167,,18.17785799,3.32426855,126.422250316056,5.5,-0.009117583,K
2168,,18.18716006,-45.95432704,125.31328320802,4.52,-0.96998554,G
2169,,18.19536888,-23.70116777,74.9063670411985,4.96,0.58740634,K
2170,,18.19837968,31.4052884,184.50184501845,4.96,-1.3700036,M
2171,,18.22019435,-41.33609648,507.61421319797,5.47,-3.057669,B
2172,,18.2293913,-21.05883031,9090.90909090909,3.84,-10.953036,B
2173,,18.23148847,64.39719935,23.4962406015038,4.99,3.135008,F
2174,,18.23775282,-21.71310708,155.038759689922,5.49,-0.46220142,K
2175,,18.25358485,-20.7282667,1.0e7,5.29,-9.71,B
2176,,18.26483152,-44.20649632,82.2368421052632,5.45,0.8746679,G
2177,,18.28542707,-56.02331993,227.790432801822,5.36,-1.4276774,B
2178,,18.29381366,-36.76128103,45.7247370827618,3.1,-0.20075609,M
2179,,18.30088554,-27.04263452,214.592274678112,4.66,-1.9980704,K
2180,,18.31932312,7.25976189,44.9640287769784,5.41,2.145674,K
2181,,18.31963182,24.44604619,392.156862745098,5.3,-2.667299,K
2182,,18.33103366,36.06444696,72.9394602479942,4.33,0.015187274,K
2183,,18.33576901,-15.83160305,144.300144300144,5.39,-0.40633383,K
2184,,18.33830655,21.9614409,130.548302872063,4.92,-0.65885615,M
2185,,18.34595588,71.33772734,88.6524822695036,4.22,-0.5184545,A
2186,,18.34779503,3.37714467,82.5763831544178,4.85,0.26572073,G
2187,,18.34989489,-29.82803914,93.7207122774133,2.72,-2.1391778,K
2188,,18.35028265,28.86983516,84.8176420695505,5.12,0.477569,A
2189,,18.35064971,72.73369763,8.05736846345983,3.55,4.019034,F
2190,,18.35525571,-2.897122,18.9358076121947,3.23,1.8435808,K
2191,,18.3590791,49.12146945,231.481481481481,5.02,-1.8025813,M
2192,,18.36908144,23.28498721,207.46887966805,5.41,-1.1747648,K
2193,,18.37183447,-38.65682498,154.320987654321,5.09,-0.852125,K
2194,,18.38027658,17.82657724,133.689839572193,5.25,-0.380492,K
2195,,18.38141054,-36.66949254,189.753320683112,5.33,-1.060947,B
2196,,18.38711682,-61.49390506,128.865979381443,4.35,-1.2006913,M
2197,,18.39345508,-75.04432557,60.2772754671489,5.47,1.569232,A
2198,,18.3943205,-8.93451038,58.5480093676815,4.66,0.8224393,K
2199,,18.39493521,21.77034249,39.3700787401575,3.85,0.8741686,K
2200,,18.39851359,58.8005852,57.7700751010976,4.98,1.1714853,A
2201,Kaus Australis,18.40287397,-34.3843146,44.3458980044346,1.79,-1.4442673,B
2202,,18.40383382,39.50724983,135.31799729364,5.11,-0.5467778,A
2203,,18.40506689,-44.1102013,160.771704180064,5.24,-0.79104805,B
2204,,18.42250987,-20.54160918,183.150183150183,4.81,-1.5040368,A
2205,,18.43305219,65.56354628,97.2762645914397,4.82,-0.12003443,K
2206,,18.44833584,-48.11710875,162.337662337662,5.44,-0.6120964,K
2207,,18.44956396,-45.96832919,76.4525993883792,3.49,-0.9269613,B
2208,,18.45347498,0.19612982,146.842878120411,5.2,-0.63426447,G
2209,,18.46618597,-25.42124732,23.696682464455,2.82,0.94656223,K
2210,,18.48048221,-49.07003097,39.0625,4.1,1.1411998,G
2211,,18.48662553,-14.56580499,89.3655049151028,4.67,-0.08584957,A
2212,,18.49471179,-1.98522563,72.4112961622013,5.38,1.0809684,K
2213,,18.51801255,-32.9890014,107.296137339056,5.37,0.21707956,A
2214,,18.52289626,-62.27819116,146.842878120411,4.63,-1.2042644,B
2215,,18.52397242,-18.40264541,65.359477124183,5.12,1.0434572,B
2216,,18.52928779,-45.9147436,243.90243902439,4.92,-2.0160806,B
2217,,18.53387342,-45.7573539,342.465753424658,5.07,-2.6030858,B
2218,,18.53925187,-39.70390941,67.4308833445718,5.16,1.0157057,A
2219,,18.54292285,57.04561627,884.955752212389,4.77,-4.9646077,F
2220,,18.54536728,-14.8656543,389.105058365759,5.47,-2.4803343,K
2221,,18.54720801,30.55418062,112.107623318386,5.47,0.22182427,B
2222,,18.5583778,-42.31245871,265.957446808511,4.62,-2.5040607,G
2223,,18.56485771,-24.03226534,1052.63157894737,5.49,-4.6213818,K
2224,,18.56574962,52.35350951,243.90243902439,5.38,-1.5560807,K
2225,,18.56604577,-33.01653262,684.931506849315,5.28,-3.8982358,B
2226,,18.58398986,-10.97719406,88.8888888888889,5.12,0.3757626,G
2227,,18.58678829,-8.24330819,53.4188034188034,3.85,0.21152923,K
2228,,18.60773225,9.12281663,38.8349514563107,5.38,2.433886,F
2229,,18.61037495,33.46903738,160.0,5.41,-0.61059994,B
2230,,18.61085908,6.67215598,31.7158261972724,5.43,2.9236197,F
2231,Vega,18.61560722,38.78299311,7.75614674629644,0.03,0.5817699,A
2232,,18.65977355,-43.18577561,250.62656641604,5.42,-1.5751355,M
2233,,18.7045617,-9.05255357,57.3394495412844,4.7,0.9077324,F
2234,,18.71054339,55.53940044,111.607142857143,5.03,-0.20845996,B
2235,,18.71725939,-71.42772867,64.3086816720257,4.01,-0.031348035,K
2236,,18.7253445,-8.27524299,160.25641025641,4.88,-1.1440771,G
2237,,18.72970586,-38.32331062,61.9195046439629,5.11,1.1508626,A
2238,,18.73871097,-35.64192109,138.312586445367,4.86,-0.8443085,B
2239,,18.73898258,39.66997686,49.7512437810945,4.67,1.1859803,F
2240,,18.73965995,39.61259557,49.1642084562439,4.59,1.1317548,A
2241,,18.7462044,37.60505025,47.1031559114461,4.34,0.97475,A
2242,,18.7472036,2.06007487,144.717800289436,5.02,-0.78260976,B
2243,,18.74920829,-39.68617292,404.858299595142,5.4,-2.6365151,K
2244,,18.75746005,-64.87089771,29.2312189418299,4.78,2.4507654,A
2245,,18.76093138,-26.9907794,70.7213578500707,3.17,-1.077753,B
2246,,18.76103644,20.54712356,19.0949016612564,4.19,2.7854128,F
2247,,18.76298795,74.08535352,102.669404517454,5.25,0.19279478,K
2248,,18.7679078,26.66207055,77.1604938271605,4.83,0.393025,K
2249,,18.77238567,-22.39218449,392.156862745098,5.37,-2.597299,K
2250,,18.77285107,75.43379735,93.1966449207828,5.37,0.52299863,A
2251,,18.78367287,18.18122968,28.4333238555587,4.34,2.0708618,A
2252,,18.7862437,-4.74782871,211.416490486258,4.22,-2.4056942,G
2253,,18.79138224,-5.70507074,431.034482758621,5.38,-2.79256,K
2254,,18.79572209,-40.40612167,120.481927710843,5.2,-0.20460954,G
2255,,18.81401959,-43.67999681,106.382978723404,5.46,0.32563928,A
2256,,18.8278076,-20.32474038,229.885057471264,5.22,-1.5875537,K
2257,,18.83136802,32.55108873,72.992700729927,5.22,0.90360284,A
2258,,18.83466497,33.36267788,270.27027027027,3.52,-3.6389914,A
2259,,18.85333516,59.38828895,98.8142292490119,4.63,-0.34409744,K
2260,,18.87028792,-62.18756062,555.555555555556,4.22,-4.5036373,B
2261,,18.87123129,21.42516648,140.845070422535,5.43,-0.31370825,B
2262,,18.87766837,-52.10713766,89.8472596585804,5.18,0.41247582,G
2263,,18.88709481,50.70828894,103.412616339193,4.92,-0.15286763,G
2264,,18.90282646,-22.7448202,568.181818181818,4.86,-3.9124367,K
2265,,18.90660174,71.29708956,105.596620908131,4.82,-0.2982501,K
2266,,18.90841352,36.89860518,275.482093663912,4.22,-2.9804668,M
2267,,18.91197646,-15.60302217,510.204081632653,5.08,-3.4587197,B
2268,,18.91246698,22.64507357,149.03129657228,4.57,-1.2963874,G
2269,,18.91323566,-87.60551487,76.5696784073507,5.29,0.86971587,K
2270,,18.91449394,41.60272814,82.0344544708778,5.46,0.8900185,G
2271,,18.91863112,-22.67125323,82.8500414250207,5.0,0.40853634,K
2272,Nunki,18.92108797,-26.29659428,68.7757909215956,2.05,-2.137178,B
2273,,18.92224587,43.9458926,107.181136120043,4.08,-1.0705918,M
2274,,18.93698898,4.20352956,40.4367165386171,4.62,1.5861206,A
2275,,18.93739246,4.20205672,43.7828371278459,4.98,1.7734805,A
2276,,18.93804794,-42.71060161,95.0570342205323,5.35,0.4600787,G
2277,,18.94458074,-37.34318339,130.378096479791,5.36,-0.21602318,B
2278,,18.94917796,-67.23353511,166.666666666667,4.4,-1.7092438,F
2279,,18.9504082,32.90162351,14.9790293588975,5.2,4.322582,G
2280,,18.95100947,-5.84621426,63.4115409004439,4.83,0.8191585,K
2281,,18.95568824,-20.65633439,1538.46153846154,5.02,-5.9154334,B
2282,,18.96216103,-21.10662433,114.155251141553,3.52,-1.7674794,G
2283,,18.97076314,17.36093633,757.575757575758,5.33,-4.0671306,F
2284,,18.97437645,-52.93860748,162.866449511401,4.85,-1.2091582,A
2285,,18.97683186,-60.20062859,158.227848101266,5.14,-0.8564146,K
2286,,18.97874276,-37.10708855,29.9132515704457,4.83,2.450682,F
2287,,18.98239571,32.68955312,194.552529182879,3.25,-3.1951845,B
2288,,18.98492467,13.62254853,47.6417341591234,5.27,1.8800622,F
2289,,18.99371922,15.06847757,47.1253534401508,4.02,0.6537269,K
2290,,18.99595238,26.23043204,106.837606837607,5.26,0.116379246,K
2291,,19.00022817,32.14549051,471.698113207547,4.94,-3.4283206,K
2292,,19.00379747,50.53345884,191.204588910134,5.39,-1.0174916,B
2293,,19.0239888,46.93502175,39.1542678151919,5.0,2.0361044,A
2294,,19.02801149,-5.73901832,45.5580865603645,4.02,0.7271726,K
2295,,19.04353428,-29.88011429,27.3149412728763,2.6,0.41799864,A
2296,,19.04846997,-3.69900363,153.139356814701,5.4,-0.5254341,A
2297,,19.05189794,-42.09499443,56.3380281690141,4.74,0.9859918,A
2298,,19.07362641,-31.04703255,167.50418760469,5.49,-0.6301283,A
2299,,19.07803717,-21.74135451,42.571306939123,3.76,0.6144151,K
2300,,19.08199155,53.39660317,107.066381156317,5.4,0.25173438,A
2301,,19.0826832,-4.03135505,99.601593625498,5.4,0.40866858,K
2302,,19.09017012,13.86370983,25.5232261357836,2.99,0.95532215,A
2303,,19.10415275,-4.88233456,38.3877159309021,3.43,0.5090386,B
2304,,19.10553461,-52.34063012,52.4383848977452,5.17,1.5717535,F
2305,,19.10695543,-37.06275714,17.8922884236894,4.23,2.9666705,F
2306,,19.11567841,-27.66981416,36.9139904023625,3.32,0.48404503,K
2307,,19.1162787,11.07130501,155.52099533437,5.07,-0.88894516,B
2308,,19.12170263,36.10016754,255.102040816327,5.25,-1.7835697,B
2309,,19.12374874,32.50166027,40.5844155844156,5.2,2.1582036,F
2310,,19.13914805,-40.4966376,53.5618639528656,4.57,0.9257216,K
2311,,19.14997707,6.07339716,43.5540069686411,5.23,2.0348594,F
2312,,19.15270791,76.56079335,27.292576419214,5.11,2.9297774,A
2313,,19.15785508,-37.90423953,39.7614314115308,4.11,1.11269,A
2314,,19.1627316,-21.02352534,134.952766531714,2.88,-2.770909,F
2315,,19.16461731,-68.42434424,36.8595650571323,5.31,2.477249,G
2316,,19.16715345,-39.34070677,155.763239875389,4.1,-1.8623248,K
2317,,19.19458917,56.85909594,104.493207941484,5.13,0.03455969,G
2318,,19.20920972,67.66131695,30.7314074984634,3.07,0.63208777,G
2319,,19.21130657,-7.93950077,373.134328358209,5.35,-2.509326,B
2320,,19.22852764,2.2937137,196.463654223969,5.14,-1.3264111,B
2321,,19.22930243,39.14596968,319.488817891374,4.43,-3.0922782,B
2322,,19.23199019,57.70525514,49.6524329692155,5.0,1.5202973,K
2323,,19.25899921,-25.25660677,101.112234580384,4.86,-0.16401854,K
2324,,19.25924825,73.35521457,46.0193281178095,4.45,1.1352986,K
2325,,19.27028877,21.39044277,279.329608938547,4.76,-2.4705849,B
2326,,19.27270665,-45.46606262,163.66612111293,5.38,-0.68979394,K
2327,,19.27280428,38.13372778,235.849056603774,4.35,-2.5131707,K
2328,,19.28503052,53.36816064,37.7643504531722,3.8,0.9145899,K
2329,,19.29391266,-18.95288215,164.203612479475,4.88,-1.1969135,K
2330,,19.29545424,23.02554904,588.235294117647,5.46,-3.3877554,B
2331,,19.296944,11.59539126,129.533678756477,5.28,-0.2819135,F
2332,,19.30902467,1.08508548,116.822429906542,5.1,-0.23763117,K
2333,,19.34245505,-5.41587489,47.2366556447803,4.98,1.6086043,G
2334,,19.34324532,-0.89216854,156.25,5.46,-0.50910014,B
2335,,19.34446443,65.7144303,68.870523415978,4.6,0.40983307,A
2336,,19.36121535,-17.84725155,37.3273609555804,3.92,1.0598636,F
2337,,19.36211722,-15.95500233,512.820512820513,4.52,-4.029827,F
2338,,19.37730181,-44.45891013,116.009280742459,3.96,-1.3624637,B
2339,,19.38080138,26.2624297,123.456790123457,5.22,-0.2375749,B
2340,,19.38088349,-54.42372882,47.6644423260248,5.03,1.6390275,A
2341,,19.38696127,-44.79964788,42.5170068027211,4.27,1.1271865,F
2342,,19.3980976,-40.61564629,52.0833333333333,3.96,0.37650615,B
2343,,19.40210326,29.6213112,237.529691211401,4.99,-1.8885895,B
2344,,19.4160473,11.94285122,15.1492198151795,5.17,4.268049,G
2345,,19.42123628,-24.50844892,67.65899864682,5.02,0.86837214,A
2346,,19.42459542,19.79853912,72.5689404934688,5.14,0.8362461,K
2347,,19.42490874,-23.96242415,155.038759689922,5.45,-0.50220144,K
2348,,19.42493129,3.11457923,15.3727901614143,3.36,2.4262364,F
2349,,19.43586774,36.31786478,200.400801603206,5.17,-1.3394973,B
2350,,19.44196935,0.33857566,3571.42857142857,4.64,-8.124209,F
2351,,19.4784475,24.66516482,90.9090909090909,4.44,-0.35303658,M
2352,,19.49509425,51.72946747,37.5516334960571,3.76,0.88685584,A
2353,,19.49782566,-26.9855106,77.8210116731518,5.46,1.0045156,K
2354,,19.51106221,-2.78886135,154.083204930663,5.03,-0.9087765,M
2355,,19.51202368,27.9596948,118.203309692671,3.05,-2.3131483,K
2356,,19.51261019,27.9652789,115.340253748558,5.12,-0.18990451,B
2357,,19.52953362,34.45297707,192.307692307692,4.74,-1.6799833,B
2358,,19.53905179,69.66540172,5.76668012225362,4.67,5.8653708,K
2359,,19.56811881,7.37931918,33.8983050847458,4.45,1.79911,K
2360,,19.57635776,19.77339742,186.567164179104,5.0,-1.354176,B
2361,,19.57812701,42.41258465,156.985871271586,5.34,-0.63930285,A
2362,,19.58081072,29.46291111,165.016501650165,5.39,-0.6976369,A
2363,,19.58534812,-10.56043644,136.239782016349,5.12,-0.5515197,G
2364,,19.58694271,-48.09911061,122.100122100122,4.88,-0.55358046,G
2365,,19.60737289,50.22046347,18.5942729639271,4.49,3.143104,F
2366,,19.61057074,44.69518822,40.5844155844156,5.17,2.1282036,K
2367,,19.61177473,-24.88356664,58.0046403712297,4.59,0.7726863,B
2368,,19.61202126,-1.28655047,94.2507068803016,4.36,-0.51142305,B
2369,,19.61484682,-7.02747069,446.428571428571,4.93,-3.31876,B
2370,,19.62624352,-14.30144432,30.902348578492,5.46,3.0100427,F
2371,,19.62979344,-4.64750966,32.1130378933847,5.45,2.916593,F
2372,,19.65323339,5.39778241,209.205020920502,5.18,-1.4228605,B
2373,,19.65627897,30.1532335,76.9230769230769,4.68,0.24971676,G
2374,,19.65735179,42.81821158,210.084033613445,5.41,-1.2019652,B
2375,,19.66827292,18.01393839,145.137880986938,4.39,-1.418904,G
2376,,19.67870589,-16.29314555,75.1314800901578,5.3,0.9208903,K
2377,,19.68058707,45.5246494,48.7567040468064,5.06,1.6198283,F
2378,,19.68414825,17.47612356,143.061516452074,4.39,-1.3876141,G
2379,,19.70863683,-16.12397392,53.5618639528656,5.06,1.4157215,F
2380,,19.70944646,11.8266084,230.414746543779,5.28,-1.5325514,F
2381,,19.72595783,-15.46965541,36.6837857666911,5.49,2.6676292,F
2382,,19.72858823,25.77187257,109.289617486339,5.5,0.30710548,G
2383,,19.737931,37.35426967,85.4700854700855,4.89,0.23092932,G
2384,,19.74956725,45.13069195,52.4383848977452,2.86,-0.73824656,B
2385,Tarazed,19.77099171,10.61326869,141.242937853107,2.72,-3.0298338,K
2386,,19.77272756,-19.76089482,62.8140703517588,4.87,0.8797153,K
2387,,19.7737733,33.72868813,20.8594075928244,5.0,3.40349,F
2388,,19.78979589,18.53425912,137.362637362637,3.68,-2.0093431,M
2389,,19.80030601,-56.36227755,52.1104742053153,5.33,1.7453749,A
2390,,19.8028371,70.26783533,44.6428571428571,3.84,0.5912401,G
2391,,19.81629133,19.14197806,100.1001001001,5.01,0.007827441,A
2392,,19.82369246,-72.50341408,41.5282392026578,5.39,2.2982824,A
2393,,19.84277401,38.72216211,196.850393700787,5.18,-1.2906815,M
2394,,19.84381492,52.98816657,58.9622641509434,5.03,1.1771293,K
2395,,19.84577133,-59.19363715,79.6812749003984,5.41,0.9032186,A
2396,Altair,19.84630057,8.86738491,5.14297469656449,0.76,2.203928,A
2397,,19.84633416,-10.76358902,26.4131008980454,5.38,3.270903,F
2398,,19.85041673,10.4160539,19.3911188675587,5.12,3.6819856,F
2399,,19.85113712,22.61008676,189.753320683112,4.9,-1.4909469,B
2400,,19.86405282,-39.87433805,103.950103950104,5.32,0.23587535,A
2401,,19.8745455,1.00567827,359.712230215827,3.87,-3.909776,F
2402,,19.88815858,57.52346329,195.694716242661,5.14,-1.3178955,B
2403,,19.89102245,24.07952568,110.132158590308,4.57,-0.6395708,B
2404,,19.90411715,8.46165027,62.65664160401,4.71,0.7251644,K
2405,,19.92102196,-41.8684135,58.0046403712297,4.12,0.3026863,K
2406,,19.92187948,6.40793334,13.7080191912269,3.71,3.0251265,G
2407,,19.92717285,52.43902327,88.4955752212389,4.91,0.17539221,A
2408,,19.93061806,-26.29968718,23.7925291458482,4.7,2.817797,G
2409,,19.93104478,38.48670392,369.0036900369,4.95,-2.8851535,B
2410,,19.9320523,58.84601982,281.69014084507,4.98,-2.2688582,K
2411,,19.93728685,11.42370978,63.1313131313131,5.28,1.2787759,A
2412,,19.93844337,35.08349079,42.7350427350427,3.89,0.7360793,K
2413,,19.94911802,-27.1698625,370.37037037037,4.54,-3.3031812,K
2414,,19.95174539,-58.90131541,92.5069380203515,5.24,0.40912846,B
2415,,19.9538507,40.36782505,469.483568075117,5.46,-2.898102,B
2416,,19.96583898,-15.49126255,89.4454382826476,5.01,0.252209,A
2417,,19.97927434,19.49209287,84.0336134453782,3.51,-1.1122652,K
2418,,19.98254898,-26.19582739,104.384133611691,4.84,-0.25317246,G
2419,,19.99560397,-35.27624433,189.393939393939,4.37,-2.0168304,B
2420,,19.99757777,-34.69763103,48.0538202787122,5.3,1.8913604,A
2421,,19.99866531,37.04288602,483.091787439614,5.15,-3.2701483,B
2422,,20.0009187,17.51654077,228.83295194508,5.33,-1.4675928,M
2423,,20.00983148,-72.91018443,32.5414904002603,3.97,1.4078128,A
2424,,20.01833614,27.75356392,68.1663258350375,4.66,0.49215057,A
2425,,20.02265235,50.10467998,131.578947368421,5.06,-0.53593206,K
2426,,20.02459214,64.82100457,173.010380622837,5.22,-0.9703608,M
2427,,20.02908951,-59.37582804,132.978723404255,4.95,-0.6689108,M
2428,,20.03122335,-66.94379223,71.8907260963336,5.32,1.0366356,K
2429,,20.03371501,24.93787365,64.8088139987038,5.23,1.1718296,F
2430,,20.04429424,-27.70987972,137.362637362637,4.43,-1.2593431,M
2431,,20.04695756,67.87344872,124.688279301746,4.51,-0.96912813,K
2432,,20.05928093,-37.94049103,124.223602484472,4.77,-0.7010206,K
2433,,20.07210082,-32.05626941,99.502487562189,4.99,0.00083030877,K
2434,,20.08596517,19.99087704,49.5785820525533,5.09,1.6135294,K
2435,,20.09242365,61.99524822,53.248136315229,5.4,1.7684779,K
2436,,20.10609148,35.97353894,24.1896468311563,5.38,3.4618523,K
2437,,20.11483274,23.61442409,149.700598802395,5.08,-0.79611766,B
2438,,20.12310238,-52.88080972,384.615384615385,4.93,-2.9951332,M
2439,,20.14496114,-66.17932101,6.10761619739816,3.55,4.620641,G
2440,,20.14814344,77.71136178,100.300902708124,4.38,-0.6265242,B
2441,,20.15711576,36.83959003,263.852242744063,4.93,-2.176804,B
2442,,20.18655784,-36.09738423,6.05180343742435,5.32,6.410576,K
2443,,20.18840688,-0.82147569,88.0281690140845,3.24,-1.4831084,B
2444,,20.22051872,-1.00926621,272.479564032698,5.44,-1.7366697,K
2445,,20.22167833,46.81567038,219.78021978022,4.8,-1.909943,A
2446,,20.22327809,56.56752223,46.7071461933676,4.28,0.93308336,A
2447,,20.22719518,46.74132417,414.9377593361,3.8,-4.2899146,K
2448,,20.23736696,28.69486353,100.300902708124,5.19,0.18347579,A
2449,,20.23794044,15.19746767,47.0809792843691,4.94,1.5757725,A
2450,,20.24221735,36.8061354,41.0340582683627,4.93,1.8642776,A
2451,,20.25441415,25.59196924,367.647058823529,4.79,-3.0371554,B
2452,,20.25786618,47.7142053,340.136054421769,3.96,-3.6982634,K
2453,,20.25839923,23.50892242,1333.33333333333,5.18,-5.4446936,G
2454,,20.2628215,27.8142285,100.603621730382,4.5,-0.5130681,K
2455,,20.27974349,24.67114227,144.717800289436,5.3,-0.5026098,G
2456,,20.28202333,40.3650796,306.748466257669,5.27,-2.163912,K
2457,,20.29412669,-12.50821403,210.526315789474,4.3,-2.316532,G
2458,,20.29644567,38.0329471,1923.07692307692,4.77,-6.6499834,B
2459,,20.30089401,-12.54485877,33.3222259246918,3.58,0.96633,G
2460,,20.31085273,34.98278431,613.496932515337,5.14,-3.799062,F
2461,,20.32322201,-19.1185068,213.675213675214,5.28,-1.3687707,K
2462,,20.34439076,-12.75904403,83.4724540901503,4.77,0.16228409,B
2463,,20.35017956,-14.78140119,105.485232067511,3.05,-2.0659583,A
2464,,20.36761931,24.44611603,552.486187845304,5.5,-3.2116072,B
2465,,20.37047223,40.2566815,467.289719626168,2.23,-6.1179314,F
2466,,20.38630816,5.34307747,75.5857898715042,5.3,0.90779924,G
2467,,20.39766555,32.19018607,78.3085356303837,4.43,-0.039045513,K
2468,,20.42745823,-56.73488071,56.1797752808989,1.94,-1.8079,B
2469,,20.4553343,-18.21169433,204.081632653061,5.08,-1.4690197,B
2470,,20.47068179,81.42266925,139.86013986014,5.38,-0.3484698,G
2471,,20.48100657,-17.81366828,30.2663438256659,4.77,2.3652003,F
2472,,20.48992526,30.36855661,232.558139534884,4.01,-2.8226578,F
2473,,20.49300758,62.99413722,41.5973377703827,4.21,1.1146723,A
2474,,20.49415518,-2.8854763,58.5480093676815,4.91,1.0724393,K
2475,,20.50098104,48.95155039,266.666666666667,4.94,-2.1898437,B
2476,,20.52189123,49.2203733,123.915737298637,5.44,-0.025632326,M
2477,,20.52511079,74.95465942,127.877237851662,5.18,-0.35396624,A
2478,,20.55354577,11.30333217,110.01100110011,4.03,-1.1771805,B
2479,,20.56505228,35.25086482,284.900284900285,4.61,-2.6634643,K
2480,,20.5652953,-44.51596141,66.2251655629139,5.12,1.0148847,K
2481,,20.56583246,13.02720146,53.0503978779841,5.39,1.7665567,A
2482,,20.58847449,14.67418482,69.6378830083566,4.64,0.4257722,A
2483,,20.59299116,-60.58129819,27.5709953129308,4.75,2.5477378,F
2484,,20.61211862,-2.54991814,675.675675675676,4.91,-4.2386913,K
2485,,20.62579715,14.59520289,29.8596595998806,3.64,1.2645757,F
2486,,20.62610824,-47.29166239,31.0462589257994,3.11,0.6499536,K
2487,,20.62645548,-61.52974415,59.7728631201435,4.86,0.9774797,F
2488,,20.63030446,11.37769664,54.3478260869565,5.42,1.7440891,A
2489,,20.63896486,-1.10507951,117.647058823529,4.31,-1.0429053,G
2490,,20.64202565,21.20117964,65.4878847413229,4.81,0.7291952,A
2491,,20.64219673,24.11597742,151.285930408472,5.06,-0.8389927,B
2492,,20.65210902,10.08615196,30.0571085061617,5.07,2.680264,G
2493,,20.65453229,-14.95471233,537.634408602151,5.24,-3.4124353,B
2494,,20.65689762,0.4864919,75.0187546886722,5.15,0.7741507,K
2495,,20.66062626,15.9120527,73.8007380073801,3.77,-0.5703035,B
2496,,20.66729623,-60.54750937,24.1954996370675,5.11,3.191327,F
2497,,20.66748847,-18.1386063,231.481481481481,5.15,-1.6725813,M
2498,,20.67217015,-33.43193038,73.3137829912023,5.47,1.1440718,K
2499,Deneb,20.69053151,45.28033423,990.09900990099,1.25,-8.728394,A
2500,,20.69918418,-66.76062542,257.731958762887,5.14,-1.9158413,B
2501,,20.70350743,50.34002067,283.28611898017,5.41,-1.8511264,B
2502,,20.72431825,15.07468224,62.3830318153462,4.43,0.4546676,A
2503,,20.73394074,-51.92084051,24.1662638956017,4.51,2.5939524,A
2504,,20.74792311,25.27104823,111.856823266219,4.92,-0.3233124,K
2505,,20.74932102,-66.20323826,42.1762969211303,3.42,0.29465777,A
2506,,20.75479684,61.83679404,14.3410296859314,3.41,2.6270983,K
2507,,20.75588795,57.58029799,27.122321670735,4.52,2.3533657,F
2508,,20.7610442,30.7196568,63.1313131313131,4.22,0.21877588,K
2509,,20.76826836,-25.27051682,14.6713615023474,4.13,3.297648,F
2510,,20.77012006,33.96945334,22.0945647370747,2.48,0.75857276,K
2511,,20.772231,-39.19918925,98.135426889107,5.48,0.5208709,B
2512,,20.77746325,16.12462394,31.5556958030925,5.15,2.654611,A
2513,,20.77764388,16.12477326,31.1138767890479,4.27,1.8052293,K
2514,,20.78631233,34.37410329,122.249388753056,4.93,-0.50623345,K
2515,,20.79014637,36.49073658,269.541778975741,4.53,-2.6231306,B
2516,,20.79265458,80.55235152,123.152709359606,5.36,-0.09221985,K
2517,,20.79459238,-9.49568988,70.3729767769177,3.78,-0.4570296,A
2518,,20.79562164,-5.02760303,136.425648021828,4.43,-1.2444801,M
2519,,20.80805543,-43.98827127,41.0677618069815,5.11,2.0424948,F
2520,,20.81563705,46.11414081,689.655172413793,4.81,-4.38316,B
2521,,20.82174308,-68.77640032,93.4579439252336,5.41,0.55691886,K
2522,,20.82470255,-46.22689249,124.069478908189,4.9,-0.5683248,K
2523,,20.83279986,-33.7796732,116.686114352392,4.89,-0.4450959,G
2524,,20.83467543,44.0589822,42.247570764681,5.06,1.9309913,A
2525,,20.8583472,-51.60816692,173.913043478261,5.06,-1.1416608,K
2526,,20.86369338,-26.91912642,192.678227360308,4.12,-2.3041632,K
2527,,20.86881265,27.09712771,66.4010624169987,4.56,0.44912487,G
2528,,20.87755716,-8.98323782,47.5963826749167,4.73,1.3421303,A
